1.062203e+01 1.058089e+01 
1.062227e+01 -1.066204e+01 
1.062218e+01 -9.544414e+00 
1.062194e+01 -8.425608e+00 
1.062194e+01 -7.307069e+00 
1.062216e+01 -6.189374e+00 
1.062217e+01 -5.069708e+00 
1.062187e+01 -3.950746e+00 
1.062216e+01 -2.831540e+00 
1.062206e+01 -1.713261e+00 
1.062198e+01 -5.956820e-01 
1.062199e+01 5.235118e-01 
1.062195e+01 1.641767e+00 
1.062226e+01 2.759262e+00 
1.062193e+01 3.876506e+00 
1.062213e+01 4.994608e+00 
1.062236e+01 6.112115e+00 
1.062201e+01 7.229568e+00 
1.062229e+01 8.346266e+00 
1.062192e+01 9.464072e+00 
-1.062199e+01 1.064627e+01 
-1.062181e+01 -1.059641e+01 
-1.062202e+01 -9.476920e+00 
-1.062221e+01 -8.358238e+00 
-1.062223e+01 -7.240867e+00 
-1.062193e+01 -6.121234e+00 
-1.062183e+01 -5.004077e+00 
-1.062207e+01 -3.886413e+00 
-1.062177e+01 -2.769559e+00 
-1.062173e+01 -1.652028e+00 
-1.062173e+01 -5.349769e-01 
-1.062165e+01 5.822154e-01 
-1.062173e+01 1.700334e+00 
-1.062144e+01 2.819232e+00 
-1.062184e+01 3.937990e+00 
-1.062175e+01 5.055510e+00 
-1.062149e+01 6.174403e+00 
-1.062187e+01 7.293064e+00 
-1.062163e+01 8.409999e+00 
-1.062203e+01 9.528680e+00 
-9.503980e+00 1.061241e+01 
-9.503884e+00 -1.063097e+01 
-9.504049e+00 -9.513063e+00 
-9.504262e+00 -8.394756e+00 
-9.504312e+00 -7.276349e+00 
-9.503927e+00 -6.158524e+00 
-9.503832e+00 -5.040938e+00 
-9.504124e+00 -3.922057e+00 
-9.503772e+00 -2.804653e+00 
-9.503743e+00 -1.685568e+00 
-9.503709e+00 -5.681544e-01 
-9.503587e+00 5.497479e-01 
-9.503631e+00 1.668789e+00 
-9.503380e+00 2.786126e+00 
-9.503784e+00 3.904205e+00 
-9.503679e+00 5.023150e+00 
-9.503494e+00 6.140215e+00 
-9.503849e+00 7.258400e+00 
-9.503584e+00 8.375691e+00 
-9.503936e+00 9.493986e+00 
-8.385801e+00 1.063827e+01 
-8.385649e+00 -1.060542e+01 
-8.385800e+00 -9.487940e+00 
-8.386015e+00 -8.370180e+00 
-8.386012e+00 -7.251132e+00 
-8.385683e+00 -6.133645e+00 
-8.385558e+00 -5.016173e+00 
-8.385862e+00 -3.897445e+00 
-8.385515e+00 -2.779101e+00 
-8.385540e+00 -1.661291e+00 
-8.385553e+00 -5.423128e-01 
-8.385442e+00 5.759292e-01 
-8.385446e+00 1.694397e+00 
-8.385201e+00 2.813809e+00 
-8.385558e+00 3.931377e+00 
-8.385465e+00 5.049309e+00 
-8.385289e+00 6.168500e+00 
-8.385682e+00 7.285110e+00 
-8.385375e+00 8.403253e+00 
-8.385754e+00 9.520677e+00 
-7.267814e+00 1.060523e+01 
-7.267589e+00 -1.063843e+01 
-7.267801e+00 -9.520345e+00 
-7.267949e+00 -8.402673e+00 
-7.267971e+00 -7.285619e+00 
-7.267746e+00 -6.168809e+00 
-7.267590e+00 -5.050299e+00 
-7.267857e+00 -3.932071e+00 
-7.267566e+00 -2.813877e+00 
-7.267689e+00 -1.696392e+00 
-7.267754e+00 -5.795747e-01 
-7.267636e+00 5.382918e-01 
-7.267733e+00 1.656710e+00 
-7.267396e+00 2.772903e+00 
-7.267775e+00 3.891380e+00 
-7.267648e+00 5.010469e+00 
-7.267417e+00 6.128937e+00 
-7.267780e+00 7.248259e+00 
-7.267513e+00 8.367038e+00 
-7.267873e+00 9.486327e+00 
-6.149744e+00 1.063363e+01 
-6.149527e+00 -1.060963e+01 
-6.149647e+00 -9.491470e+00 
-6.149877e+00 -8.372395e+00 
-6.149955e+00 -7.254184e+00 
-6.149668e+00 -6.136486e+00 
-6.149615e+00 -5.018254e+00 
-6.149855e+00 -3.900165e+00 
-6.149614e+00 -2.781685e+00 
-6.149758e+00 -1.664405e+00 
-6.149812e+00 -5.455866e-01 
-6.149831e+00 5.727817e-01 
-6.149863e+00 1.691550e+00 
-6.149542e+00 2.808590e+00 
-6.149803e+00 3.926590e+00 
-6.149691e+00 5.043628e+00 
-6.149369e+00 6.162601e+00 
-6.149763e+00 7.278758e+00 
-6.149521e+00 8.397259e+00 
-6.149842e+00 9.514623e+00 
-5.031454e+00 1.064677e+01 
-5.031175e+00 -1.059662e+01 
-5.031323e+00 -9.479921e+00 
-5.031472e+00 -8.360989e+00 
-5.031517e+00 -7.243370e+00 
-5.031261e+00 -6.127033e+00 
-5.031146e+00 -5.008669e+00 
-5.031570e+00 -3.891112e+00 
-5.031290e+00 -2.773154e+00 
-5.031396e+00 -1.655592e+00 
-5.031493e+00 -5.377281e-01 
-5.031424e+00 5.810291e-01 
-5.031476e+00 1.698577e+00 
-5.031156e+00 2.817849e+00 
-5.031433e+00 3.936859e+00 
-5.031250e+00 5.056178e+00 
-5.031021e+00 6.174029e+00 
-5.031472e+00 7.292546e+00 
-5.031192e+00 8.410908e+00 
-5.031508e+00 9.528982e+00 
-3.914107e+00 1.059858e+01 
-3.913853e+00 -1.064492e+01 
-3.913925e+00 -9.526463e+00 
-3.914059e+00 -8.408062e+00 
-3.914015e+00 -7.290098e+00 
-3.913746e+00 -6.171911e+00 
-3.913659e+00 -5.053047e+00 
-3.913995e+00 -3.934908e+00 
-3.913826e+00 -2.816657e+00 
-3.913952e+00 -1.700330e+00 
-3.914018e+00 -5.828432e-01 
-3.913968e+00 5.342115e-01 
-3.914093e+00 1.651159e+00 
-3.913834e+00 2.768131e+00 
-3.914175e+00 3.886205e+00 
-3.914032e+00 5.004991e+00 
-3.913836e+00 6.123284e+00 
-3.914159e+00 7.242947e+00 
