1.062140e+01 1.060609e+01 
1.062155e+01 -1.063698e+01 
1.062149e+01 -9.519044e+00 
1.062141e+01 -8.400789e+00 
1.062140e+01 -7.282933e+00 
1.062152e+01 -6.164866e+00 
1.062159e+01 -5.047376e+00 
1.062144e+01 -3.929504e+00 
1.062152e+01 -2.811822e+00 
1.062148e+01 -1.693811e+00 
1.062140e+01 -5.763178e-01 
1.062141e+01 5.412436e-01 
1.062137e+01 1.659163e+00 
1.062149e+01 2.776646e+00 
1.062136e+01 3.895516e+00 
1.062143e+01 5.014024e+00 
1.062155e+01 6.132517e+00 
1.062139e+01 7.249931e+00 
1.062149e+01 8.368572e+00 
1.062136e+01 9.486981e+00 
-1.062140e+01 1.063043e+01 
-1.062130e+01 -1.061288e+01 
-1.062132e+01 -9.493821e+00 
-1.062141e+01 -8.376355e+00 
-1.062139e+01 -7.258183e+00 
-1.062129e+01 -6.139969e+00 
-1.062127e+01 -5.021015e+00 
-1.062140e+01 -3.903770e+00 
-1.062136e+01 -2.785039e+00 
-1.062146e+01 -1.667073e+00 
-1.062149e+01 -5.488413e-01 
-1.062152e+01 5.689283e-01 
-1.062152e+01 1.686626e+00 
-1.062142e+01 2.805555e+00 
-1.062159e+01 3.923996e+00 
-1.062151e+01 5.042074e+00 
-1.062138e+01 6.160354e+00 
-1.062151e+01 7.277652e+00 
-1.062139e+01 8.394442e+00 
-1.062147e+01 9.512323e+00 
-9.503359e+00 1.061946e+01 
-9.503216e+00 -1.062281e+01 
-9.503250e+00 -9.504887e+00 
-9.503320e+00 -8.386823e+00 
-9.503325e+00 -7.269208e+00 
-9.503199e+00 -6.151860e+00 
-9.503178e+00 -5.033125e+00 
-9.503375e+00 -3.915175e+00 
-9.503314e+00 -2.796733e+00 
-9.503389e+00 -1.679065e+00 
-9.503473e+00 -5.612747e-01 
-9.503465e+00 5.564851e-01 
-9.503467e+00 1.675107e+00 
-9.503359e+00 2.792820e+00 
-9.503545e+00 3.910903e+00 
-9.503490e+00 5.029173e+00 
-9.503333e+00 6.147445e+00 
-9.503459e+00 7.265080e+00 
-9.503323e+00 8.383171e+00 
-9.503410e+00 9.500955e+00 
-8.385282e+00 1.062808e+01 
-8.385138e+00 -1.061412e+01 
-8.385165e+00 -9.496475e+00 
-8.385241e+00 -8.378072e+00 
-8.385248e+00 -7.259327e+00 
-8.385097e+00 -6.140904e+00 
-8.385111e+00 -5.023240e+00 
-8.385313e+00 -3.905213e+00 
-8.385245e+00 -2.788285e+00 
-8.385310e+00 -1.671026e+00 
-8.385389e+00 -5.523690e-01 
-8.385381e+00 5.656644e-01 
-8.385392e+00 1.683830e+00 
-8.385284e+00 2.802007e+00 
-8.385452e+00 3.918975e+00 
-8.385379e+00 5.036992e+00 
-8.385262e+00 6.155473e+00 
-8.385365e+00 7.274082e+00 
-8.385240e+00 8.391764e+00 
-8.385339e+00 9.510611e+00 
-7.267254e+00 1.061436e+01 
-7.267125e+00 -1.062885e+01 
-7.267177e+00 -9.511791e+00 
-7.267252e+00 -8.393770e+00 
-7.267241e+00 -7.276471e+00 
-7.267136e+00 -6.157910e+00 
-7.267143e+00 -5.039149e+00 
-7.267269e+00 -3.920277e+00 
-7.267214e+00 -2.801621e+00 
-7.267278e+00 -1.683036e+00 
-7.267321e+00 -5.656507e-01 
-7.267344e+00 5.525786e-01 
-7.267368e+00 1.670394e+00 
-7.267253e+00 2.788090e+00 
-7.267397e+00 3.906355e+00 
-7.267319e+00 5.024678e+00 
-7.267204e+00 6.141939e+00 
-7.267351e+00 7.259319e+00 
