1.062530e+01 1.054082e+01 
1.062580e+01 -1.070237e+01 
1.062542e+01 -9.584150e+00 
1.062516e+01 -8.466461e+00 
1.062501e+01 -7.348872e+00 
1.062552e+01 -6.230600e+00 
1.062558e+01 -5.114194e+00 
1.062504e+01 -3.996922e+00 
1.062582e+01 -2.879862e+00 
1.062568e+01 -1.762240e+00 
1.062556e+01 -6.438975e-01 
1.062581e+01 4.734104e-01 
1.062553e+01 1.591791e+00 
1.062617e+01 2.709915e+00 
1.062519e+01 3.828478e+00 
1.062544e+01 4.947218e+00 
1.062600e+01 6.065984e+00 
1.062506e+01 7.184441e+00 
1.062583e+01 8.303707e+00 
1.062516e+01 9.421926e+00 
-1.062372e+01 1.068248e+01 
-1.062319e+01 -1.056099e+01 
-1.062357e+01 -9.443437e+00 
-1.062382e+01 -8.325409e+00 
-1.062394e+01 -7.207292e+00 
-1.062363e+01 -6.089912e+00 
-1.062340e+01 -4.970502e+00 
-1.062430e+01 -3.853482e+00 
-1.062356e+01 -2.735047e+00 
-1.062377e+01 -1.616400e+00 
-1.062384e+01 -4.977091e-01 
-1.062375e+01 6.204035e-01 
-1.062413e+01 1.738739e+00 
-1.062332e+01 2.857220e+00 
-1.062428e+01 3.974192e+00 
-1.062410e+01 5.092473e+00 
-1.062334e+01 6.210957e+00 
-1.062405e+01 7.328156e+00 
-1.062312e+01 8.446559e+00 
-1.062387e+01 9.564504e+00 
-9.506663e+00 1.059239e+01 
-9.506209e+00 -1.064981e+01 
-9.506422e+00 -9.531981e+00 
-9.506748e+00 -8.413381e+00 
-9.506894e+00 -7.295531e+00 
-9.506406e+00 -6.177460e+00 
-9.506215e+00 -5.058721e+00 
-9.506966e+00 -3.941955e+00 
-9.506441e+00 -2.823322e+00 
-9.506647e+00 -1.706183e+00 
-9.506779e+00 -5.880045e-01 
-9.506721e+00 5.304037e-01 
-9.506973e+00 1.647948e+00 
-9.506371e+00 2.766314e+00 
-9.507360e+00 3.883833e+00 
-9.507005e+00 5.001463e+00 
-9.506221e+00 6.120611e+00 
-9.507057e+00 7.238066e+00 
-9.506050e+00 8.356903e+00 
-9.506741e+00 9.474654e+00 
-8.388155e+00 1.066063e+01 
-8.387744e+00 -1.058119e+01 
-8.388143e+00 -9.462831e+00 
-8.388459e+00 -8.344137e+00 
-8.388529e+00 -7.226461e+00 
-8.388003e+00 -6.108546e+00 
-8.387825e+00 -4.990182e+00 
-8.388504e+00 -3.871790e+00 
-8.387912e+00 -2.754277e+00 
-8.388271e+00 -1.636314e+00 
-8.388441e+00 -5.188196e-01 
