1.062303e+01 1.056519e+01 
1.062329e+01 -1.067795e+01 
1.062300e+01 -9.560219e+00 
1.062275e+01 -8.442343e+00 
1.062272e+01 -7.324309e+00 
1.062322e+01 -6.206636e+00 
1.062325e+01 -5.088703e+00 
1.062286e+01 -3.970942e+00 
1.062322e+01 -2.852526e+00 
1.062307e+01 -1.734457e+00 
1.062301e+01 -6.160747e-01 
1.062320e+01 5.020456e-01 
1.062314e+01 1.620430e+00 
1.062362e+01 2.738368e+00 
1.062302e+01 3.856476e+00 
1.062329e+01 4.975263e+00 
1.062363e+01 6.092888e+00 
1.062306e+01 7.210535e+00 
1.062346e+01 8.328336e+00 
1.062295e+01 9.446787e+00 
-1.062271e+01 1.066226e+01 
-1.062236e+01 -1.058048e+01 
-1.062272e+01 -9.462329e+00 
-1.062296e+01 -8.344539e+00 
-1.062295e+01 -7.227655e+00 
-1.062260e+01 -6.109385e+00 
-1.062234e+01 -4.991274e+00 
-1.062290e+01 -3.873828e+00 
-1.062244e+01 -2.755618e+00 
-1.062252e+01 -1.637089e+00 
-1.062254e+01 -5.188169e-01 
-1.062235e+01 5.986560e-01 
-1.062247e+01 1.716511e+00 
-1.062178e+01 2.834680e+00 
-1.062226e+01 3.952572e+00 
-1.062214e+01 5.070087e+00 
-1.062178e+01 6.189107e+00 
-1.062254e+01 7.306871e+00 
-1.062217e+01 8.425000e+00 
-1.062278e+01 9.543813e+00 
-9.505017e+00 1.060458e+01 
-9.504746e+00 -1.063798e+01 
-9.504858e+00 -9.520146e+00 
-9.505125e+00 -8.401810e+00 
-9.505283e+00 -7.284014e+00 
-9.504832e+00 -6.166367e+00 
-9.504694e+00 -5.047851e+00 
-9.505058e+00 -3.929840e+00 
-9.504608e+00 -2.811525e+00 
-9.504674e+00 -1.693501e+00 
-9.504680e+00 -5.759392e-01 
-9.504565e+00 5.422928e-01 
-9.504506e+00 1.660484e+00 
-9.503956e+00 2.778267e+00 
-9.504401e+00 3.895843e+00 
-9.504231e+00 5.014066e+00 
-9.503977e+00 6.132353e+00 
-9.504765e+00 7.250029e+00 
-9.504415e+00 8.368294e+00 
-9.505029e+00 9.486183e+00 
