1.062131e+01 1.061489e+01 
1.062134e+01 -1.062747e+01 
1.062135e+01 -9.509415e+00 
1.062130e+01 -8.391755e+00 
1.062132e+01 -7.273114e+00 
1.062136e+01 -6.154093e+00 
1.062134e+01 -5.035191e+00 
1.062132e+01 -3.916965e+00 
1.062134e+01 -2.798625e+00 
1.062133e+01 -1.679647e+00 
1.062131e+01 -5.612053e-01 
1.062130e+01 5.568503e-01 
1.062132e+01 1.674489e+00 
1.062135e+01 2.792989e+00 
1.062131e+01 3.910722e+00 
1.062133e+01 5.027634e+00 
1.062134e+01 6.145600e+00 
1.062132e+01 7.263387e+00 
1.062135e+01 8.381043e+00 
1.062130e+01 9.498254e+00 
-1.062135e+01 1.062304e+01 
-1.062132e+01 -1.061981e+01 
-1.062133e+01 -9.501753e+00 
-1.062138e+01 -8.382483e+00 
-1.062138e+01 -7.263174e+00 
-1.062133e+01 -6.145546e+00 
-1.062134e+01 -5.027324e+00 
-1.062136e+01 -3.909414e+00 
-1.062131e+01 -2.793321e+00 
-1.062131e+01 -1.675720e+00 
-1.062134e+01 -5.584218e-01 
-1.062133e+01 5.590669e-01 
-1.062132e+01 1.678347e+00 
-1.062129e+01 2.796066e+00 
-1.062132e+01 3.913925e+00 
-1.062131e+01 5.033316e+00 
-1.062131e+01 6.151152e+00 
-1.062133e+01 7.269112e+00 
-1.062132e+01 8.387335e+00 
-1.062135e+01 9.505165e+00 
-9.503293e+00 1.062102e+01 
-9.503286e+00 -1.062207e+01 
-9.503301e+00 -9.503026e+00 
-9.503347e+00 -8.385834e+00 
-9.503344e+00 -7.267581e+00 
-9.503302e+00 -6.148667e+00 
-9.503287e+00 -5.031261e+00 
-9.503326e+00 -3.913098e+00 
-9.503286e+00 -2.795540e+00 
-9.503277e+00 -1.677295e+00 
-9.503297e+00 -5.583965e-01 
-9.503290e+00 5.594557e-01 
-9.503281e+00 1.677449e+00 
-9.503256e+00 2.795639e+00 
-9.503280e+00 3.913840e+00 
-9.503265e+00 5.031216e+00 
-9.503263e+00 6.149139e+00 
-9.503294e+00 7.267782e+00 
-9.503273e+00 8.385375e+00 
-9.503311e+00 9.503744e+00 
-8.385263e+00 1.062280e+01 
-8.385244e+00 -1.062026e+01 
-8.385271e+00 -9.502303e+00 
-8.385313e+00 -8.383801e+00 
-8.385307e+00 -7.267123e+00 
-8.385250e+00 -6.149206e+00 
-8.385241e+00 -5.030123e+00 
-8.385281e+00 -3.912713e+00 
-8.385250e+00 -2.794114e+00 
-8.385250e+00 -1.675466e+00 
-8.385257e+00 -5.576468e-01 
-8.385254e+00 5.606235e-01 
-8.385241e+00 1.678610e+00 
-8.385225e+00 2.797059e+00 
-8.385250e+00 3.916674e+00 
-8.385228e+00 5.034920e+00 
-8.385224e+00 6.152180e+00 
-8.385257e+00 7.270361e+00 
-8.385242e+00 8.387764e+00 
-8.385281e+00 9.504523e+00 
-7.267229e+00 1.062145e+01 
-7.267205e+00 -1.062085e+01 
-7.267237e+00 -9.502612e+00 
-7.267264e+00 -8.386344e+00 
-7.267278e+00 -7.268205e+00 
-7.267222e+00 -6.150037e+00 
-7.267199e+00 -5.032872e+00 
-7.267242e+00 -3.914861e+00 
