0.000000e+00 0.000000e+00 0.000000e+00
0.000000e+00 1.000000e+00 0.000000e+00
0.000000e+00 2.000000e+00 0.000000e+00
0.000000e+00 3.000000e+00 0.000000e+00
0.000000e+00 4.000000e+00 0.000000e+00
0.000000e+00 5.000000e+00 0.000000e+00
0.000000e+00 6.000000e+00 0.000000e+00
0.000000e+00 7.000000e+00 0.000000e+00
0.000000e+00 8.000000e+00 0.000000e+00
0.000000e+00 9.000000e+00 0.000000e+00
0.000000e+00 1.000000e+01 0.000000e+00
0.000000e+00 1.100000e+01 0.000000e+00
0.000000e+00 1.200000e+01 0.000000e+00
0.000000e+00 1.300000e+01 0.000000e+00
0.000000e+00 1.400000e+01 0.000000e+00
0.000000e+00 1.500000e+01 0.000000e+00
0.000000e+00 1.600000e+01 0.000000e+00
0.000000e+00 1.700000e+01 0.000000e+00
0.000000e+00 1.800000e+01 0.000000e+00
0.000000e+00 1.900000e+01 0.000000e+00
0.000000e+00 2.000000e+01 0.000000e+00
0.000000e+00 2.100000e+01 0.000000e+00
0.000000e+00 2.200000e+01 0.000000e+00
0.000000e+00 2.300000e+01 0.000000e+00
0.000000e+00 2.400000e+01 0.000000e+00
0.000000e+00 2.500000e+01 0.000000e+00
0.000000e+00 2.600000e+01 0.000000e+00
0.000000e+00 2.700000e+01 0.000000e+00
0.000000e+00 2.800000e+01 0.000000e+00
0.000000e+00 2.900000e+01 0.000000e+00
0.000000e+00 3.000000e+01 0.000000e+00
0.000000e+00 3.100000e+01 0.000000e+00
0.000000e+00 3.200000e+01 0.000000e+00
0.000000e+00 3.300000e+01 0.000000e+00
0.000000e+00 3.400000e+01 0.000000e+00
0.000000e+00 3.500000e+01 0.000000e+00
0.000000e+00 3.600000e+01 0.000000e+00
0.000000e+00 3.700000e+01 0.000000e+00
0.000000e+00 3.800000e+01 0.000000e+00
0.000000e+00 3.900000e+01 0.000000e+00
0.000000e+00 4.000000e+01 0.000000e+00
0.000000e+00 4.100000e+01 0.000000e+00
0.000000e+00 4.200000e+01 0.000000e+00
0.000000e+00 4.300000e+01 0.000000e+00
0.000000e+00 4.400000e+01 0.000000e+00
0.000000e+00 4.500000e+01 0.000000e+00
0.000000e+00 4.600000e+01 0.000000e+00
0.000000e+00 4.700000e+01 0.000000e+00
0.000000e+00 4.800000e+01 0.000000e+00
0.000000e+00 4.900000e+01 0.000000e+00
0.000000e+00 5.000000e+01 0.000000e+00
0.000000e+00 5.100000e+01 0.000000e+00
0.000000e+00 5.200000e+01 0.000000e+00
0.000000e+00 5.300000e+01 0.000000e+00
0.000000e+00 5.400000e+01 0.000000e+00
0.000000e+00 5.500000e+01 0.000000e+00
0.000000e+00 5.600000e+01 0.000000e+00
0.000000e+00 5.700000e+01 0.000000e+00
0.000000e+00 5.800000e+01 0.000000e+00
0.000000e+00 5.900000e+01 0.000000e+00
0.000000e+00 6.000000e+01 0.000000e+00
0.000000e+00 6.100000e+01 0.000000e+00
0.000000e+00 6.200000e+01 0.000000e+00
0.000000e+00 6.300000e+01 0.000000e+00
0.000000e+00 6.400000e+01 0.000000e+00
0.000000e+00 6.500000e+01 0.000000e+00
0.000000e+00 6.600000e+01 0.000000e+00
0.000000e+00 6.700000e+01 0.000000e+00
0.000000e+00 6.800000e+01 0.000000e+00
0.000000e+00 6.900000e+01 0.000000e+00
0.000000e+00 7.000000e+01 0.000000e+00
0.000000e+00 7.100000e+01 0.000000e+00
0.000000e+00 7.200000e+01 0.000000e+00
0.000000e+00 7.300000e+01 0.000000e+00
0.000000e+00 7.400000e+01 0.000000e+00
0.000000e+00 7.500000e+01 0.000000e+00
0.000000e+00 7.600000e+01 0.000000e+00
0.000000e+00 7.700000e+01 0.000000e+00
0.000000e+00 7.800000e+01 0.000000e+00
0.000000e+00 7.900000e+01 0.000000e+00
0.000000e+00 8.000000e+01 0.000000e+00
0.000000e+00 8.100000e+01 0.000000e+00
0.000000e+00 8.200000e+01 0.000000e+00
0.000000e+00 8.300000e+01 0.000000e+00
0.000000e+00 8.400000e+01 0.000000e+00
0.000000e+00 8.500000e+01 0.000000e+00
0.000000e+00 8.600000e+01 0.000000e+00
0.000000e+00 8.700000e+01 0.000000e+00
0.000000e+00 8.800000e+01 0.000000e+00
0.000000e+00 8.900000e+01 0.000000e+00
0.000000e+00 9.000000e+01 0.000000e+00
0.000000e+00 9.100000e+01 0.000000e+00
0.000000e+00 9.200000e+01 0.000000e+00
0.000000e+00 9.300000e+01 0.000000e+00
0.000000e+00 9.400000e+01 0.000000e+00
0.000000e+00 9.500000e+01 0.000000e+00
0.000000e+00 9.600000e+01 0.000000e+00
0.000000e+00 9.700000e+01 0.000000e+00
0.000000e+00 9.800000e+01 0.000000e+00
0.000000e+00 9.900000e+01 0.000000e+00
0.000000e+00 1.000000e+02 0.000000e+00
0.000000e+00 1.010000e+02 0.000000e+00

1.000000e+00 0.000000e+00 0.000000e+00
1.000000e+00 1.000000e+00 7.636710e-05
1.000000e+00 2.000000e+00 1.528620e-04
1.000000e+00 3.000000e+00 2.295980e-04
1.000000e+00 4.000000e+00 3.066846e-04
1.000000e+00 5.000000e+00 3.842258e-04
1.000000e+00 6.000000e+00 4.623188e-04
1.000000e+00 7.000000e+00 5.410521e-04
1.000000e+00 8.000000e+00 6.205045e-04
1.000000e+00 9.000000e+00 7.007430e-04
1.000000e+00 1.000000e+01 7.818221e-04
1.000000e+00 1.100000e+01 8.637821e-04
1.000000e+00 1.200000e+01 9.466483e-04
1.000000e+00 1.300000e+01 1.030430e-03
1.000000e+00 1.400000e+01 1.115119e-03
1.000000e+00 1.500000e+01 1.200691e-03
1.000000e+00 1.600000e+01 1.287101e-03
1.000000e+00 1.700000e+01 1.374289e-03
1.000000e+00 1.800000e+01 1.462172e-03
1.000000e+00 1.900000e+01 1.550653e-03
1.000000e+00 2.000000e+01 1.639613e-03
1.000000e+00 2.100000e+01 1.728915e-03
1.000000e+00 2.200000e+01 1.818407e-03
1.000000e+00 2.300000e+01 1.907916e-03
1.000000e+00 2.400000e+01 1.997256e-03
1.000000e+00 2.500000e+01 2.086223e-03
1.000000e+00 2.600000e+01 2.174602e-03
1.000000e+00 2.700000e+01 2.262162e-03
1.000000e+00 2.800000e+01 2.348663e-03
1.000000e+00 2.900000e+01 2.433854e-03
1.000000e+00 3.000000e+01 2.517477e-03
1.000000e+00 3.100000e+01 2.599266e-03
1.000000e+00 3.200000e+01 2.678951e-03
1.000000e+00 3.300000e+01 2.756263e-03
1.000000e+00 3.400000e+01 2.830926e-03
1.000000e+00 3.500000e+01 2.902673e-03
1.000000e+00 3.600000e+01 2.971234e-03
1.000000e+00 3.700000e+01 3.036349e-03
1.000000e+00 3.800000e+01 3.097764e-03
1.000000e+00 3.900000e+01 3.155235e-03
1.000000e+00 4.000000e+01 3.208531e-03
1.000000e+00 4.100000e+01 3.257433e-03
1.000000e+00 4.200000e+01 3.301737e-03
1.000000e+00 4.300000e+01 3.341258e-03
1.000000e+00 4.400000e+01 3.375828e-03
1.000000e+00 4.500000e+01 3.405298e-03
1.000000e+00 4.600000e+01 3.429543e-03
1.000000e+00 4.700000e+01 3.448458e-03
1.000000e+00 4.800000e+01 3.461962e-03
1.000000e+00 4.900000e+01 3.469996e-03
1.000000e+00 5.000000e+01 3.472527e-03
1.000000e+00 5.100000e+01 3.469546e-03
